"record_id","post_title","creator_name","post_type","post_url","mention_url","post_views","mention_views","linkedin_view_count","youtube_view_count","tiktok_view_count","threads_view_count"
"recPBpoQKT6drL3aW","It’s crazy just a year ago, it would’ve taken me a few working days to create a landing page.  Now, I can create functional landing page in less than 120 seconds using AI.","Aftahi Rahman","Single post X","https://x.com/aftahi_ai/status/1923248082113921260","https://x.com/aftahi_ai/status/1923248082113921260","","","","","",""
"recPCZAx86zb2VEMR","Alejo + Gamma + Dedicated thread X","Alejo","Dedicated thread X","https://x.com/ecommartinez/status/2000942774737309904","","13400","","","","",""
"recPDNapvBgvlLVj4","Aaliya + Wisprflow+ Amplification X","Aaliya","Amplification X","https://x.com/aaliya_va/status/2021841705826496521?s=20","","8168","","","","",""
"recPHLlfVOEpZa55b","Rishabh + YouWare + Dedicated thread X","Rishabh","Dedicated thread X","https://x.com/Rixhabh__/status/1988657247623500169?s=20","","21500","","","","",""
"recPHRBtV4y4COhxY","Future Stacked + GoMarble AI+ Amplification X","Future Stacked","Amplification X","https://x.com/futurestacked/status/2023824896384799027","","7544","","","","",""
"recPIXc3n6gPJQa7G","Sanchoy Hossain + Rocket.new+ Amplification X","Sanchoy Hossain","Amplification X","https://x.com/sanchoyai/status/2029634783249391895","","231","","","","",""
"recPJGvpqbTRHAQjb","🚨 Breaking: A TikTok trend was blowing up.","Tulsi Soni","Dedicated thread X","https://x.com/shedntcare_/status/1952780280986558503","https://x.com/shedntcare_/status/1952780540458742055","34500","535","","","",""
"recPJzwgdJPXZzrXS","GrowAIHub + Base44+ Amplification X","GrowAIHub","Amplification X","https://x.com/GrowAIHub/status/2030128251092488451","","8126","","","","",""
"recPKS8pydJ5DfMIg","Still wasting hours (and $$$) on Canva or overpriced freelancers?","","Single post X","https://x.com/iamjordan/status/1923394123354267885","https://x.com/iamjordan/status/1923394123354267885","","","","","",""
"recPKoEHHbbJqCbQU","Grok-3 + Gamma Social : productivity 🔥","AshutoshShrivastava","Dedicated thread X","https://x.com/ai_for_success/status/1903621646138958046","https://x.com/ai_for_success/status/1903621646138958046","","","","","",""
"recPKzTDljxXrWbBF","Gamma","Javaid Shah","Dedicated thread X","https://x.com/JvShah124/status/1928669986995753371","https://x.com/JvShah124/status/1928669986995753371","","","","","",""
"recPL2fkld749Kwf1","Tired of spending hours on research and slides?","Chidanand Tripathi","Dedicated thread X","https://x.com/thetripathi58/status/1938275845615091922","https://x.com/thetripathi58/status/1938275859745403187","","","","","","304"
"recPLV9braBfmilMu","Matías Schrank + YouWare + Dedicated thread X","Matías Schrank","Dedicated thread X","https://x.com/MatiasSchrank/status/1988688094816792644","","89600","","","","",""
"recPLXGI8KhyixJ7L","Muhammad Ayan + Hey Noah AI+ Amplification X","Muhammad Ayan","Amplification X","https://x.com/socialwithaayan/status/2034310395859759452","","12000","","","","",""
"recPMFrTw0aRJOlv8","Output = Max + Gamma + Single post X","Max","Single post X","https://x.com/maxxmalist/status/2026695721064255768","","24300","","","","",""
"recPNGZFMXeQPlhYj","Adam Digital	+ YouWare + TikTok","Adam Digital","Tiktok post","https://www.tiktok.com/@adam.digital/video/7571801667759246600","","1001","","","","",""
"recPNKvlNqTIOyL9V","Lorenzo Pravata - Post #1 - LI","Lorenzo | Meta Ads & Performance Creatives 📈 ","Linkedin Post","https://www.linkedin.com/posts/lorenzo-pravata_every-ad-spy-tool-shows-you-competitors-activity-7429570748056240128-fiaB","","5775","","","","",""
"recPNQ7EKGZ5en0X7","Saidul + Base44+ Amplification X","Saidul","Amplification X","https://x.com/saidul_dev/status/2038644577264165067","","13600","","","","",""
"recPNTCd6zOATc6CJ","Brady Long 🤖 + Alt-X+ Amplification X","Ryan Hart 🚀","Amplification X","https://x.com/thisguyknowsai/status/2034349694952829203","","1344","","","","",""
"recPNYsYKjDKJVftO","Anuj + Gamma + Giveaway post X","Anuj","Giveaway post X","https://x.com/anujcodes_21/status/2012512270606073864?s=20","","62900","","","","",""
"recPO1GbMu73NbWHp","Chidanand Tripathi + Rocket.new+ Amplification X","Chidanand Tripathi","Amplification X","https://x.com/thetripathi58/status/2041558919223636170?s=20","","39400","","","","",""
"recPOYhSATzjDy4M7","Gemini + Gamma","EyeingAI","Dedicated thread X","https://x.com/EyeingAI/status/1940068939675181090","https://x.com/EyeingAI/status/1940069259843170596","338","","","","",""
"recPOxx8XJd5EJxz2","Future Stacked + Lindy","Future Stacked","Amplification X","https://x.com/futurestacked/status/1978934213404475785","https://x.com/futurestacked/status/1978934213404475785","7025","7025","","","",""
"recPP0zefQGBJh5CF","Pictures with deep meaning ","ghotai","Thread mention X","https://x.com/aiwithghotai/status/1883097269064630382","https://x.com/aiwithghotai/status/1883097269064630382","332","","","","",""
"recPSm0isYCzGNNdR","The real size of Animals ~ A Thread🧵  1. Just in case people are getting confused, here is a husky next to a wolf.","India Tales","Thread mention X","https://x.com/indiatales7/status/1916149909583016078?s=46","https://x.com/indiatales7/status/1916150004034494603?s=46","1200","","","","",""
"recPT5n3MgQ3bbrZd","Japan is a different world altogether 🇯🇵  1. A Deer in Nara ( Japan) politely waiting for traffic to stop before crossing","Lost Temples","Thread mention X","https://x.com/LostTemple7/status/1936655862098964867?t=6L7aPhgerIB6ZyVFmlNRxg&s=19","https://x.com/LostTemple7/status/1936656060594471134?t=4sbYUYjO784V84KGZ4AMcA&s=19","91000","","","","",""
"recPUhq777qCiEK8f","Code is dead.","Patrick Ranger","Single post X","https://x.com/AIBuzzNews/status/1958571797667782893","","7336","","","","",""
"recPUs5KV3ATQe1WC","Superhumanlife","SuperHumans Life","YouTube (dedicated video)","https://www.youtube.com/watch?v=datTQ9YOzgM","","22000","","","","",""
"recPW7MVLaU7V98MA","Aryan Mahajan + Gamma+ Giveaway Linkedin","Aryan Mahajan","Giveaway post Linkedin","https://www.linkedin.com/posts/aryanmahajaninstig8_gamma-n8n-just-automated-100-of-our-competitive-activity-7421589239810744321-SfVM?utm_source=share&utm_medium=member_desktop&rcm=ACoAACgfJvUB__HsLa4r1sksJXFAcj57m3RCCSQ","","17677","","","","",""
"recPXYkqTraslp0wG","Alexander Inspira IA + ""Fabi AI ""+ Amplification X","Alexander Inspira IA","Amplification X","https://x.com/alex_inspira/status/2011110117043810791","","18000","","","","",""
"recPXrgPdtSuCtInV","Crafters Warrior + Base44+ Amplification X","Crafters Warrior","Amplification X","https://x.com/tech_crafters/status/2031782483180863795?s=46","","10200","","","","",""
"recPXujjYj6g11uMl","Hasan Toxr + Lindy","Hasan Toxr","Amplification X","https://x.com/Altimor/status/1978869339974701299","https://x.com/Altimor/status/1978869339974701299","4543","450900","","","",""
"recPZHOgQyy5UlF3J","Jérémy Grandillon + Base44+ Linkedin Post","Jérémy Grandillon","Linkedin Post","https://www.linkedin.com/posts/jeremygrandillon_the-next-generation-of-ai-agents-activity-7440026749167513600-p6iY","","3242","","","","",""
"recPaFO1G0jB5a3r4","RND1 mostra o poder da IA aberta: evolução constante, feita pela comunidade e para a comunidade.","IA João","Single post X","https://x.com/MartinsJoa_/status/1976455129059688657","https://x.com/MartinsJoa_/status/1976455129059688657","2636","2636","","","",""
"recPbjnPj9atvAEri","Markandey Sharma + Lindy Linkedin","Markandey Sharma","Linkedin Post","exits","","19309","","19309","","",""
"recPc5F2X1GdgVtsB","Gina Acosta + Mocha + Dedicated thread X","Gina Acosta","Dedicated thread X","https://x.com/ginacostag_/status/2001662450853421398","","34400","","","","",""
"recPex3epw6U8LRSg","Amit + Hey Noah AI+ Amplification X","Amit","Amplification X","https://x.com/i/status/2034305586897248597","","10000","","","","",""
"recPf01FhO2yfBNQQ","vadimstrizheus + Rocket.new+ Amplification X","vadimstrizheus","Amplification X","https://x.com/VadimStrizheus/status/2041555318379806891?s=20","","6101","","","","",""
"recPfgcVUwGUwnDEu","Vipin Gautam (Viipin I Gautam) + Rocket.new+ Amplification X","Vipin Gautam (Viipin I Gautam)","Amplification X","https://x.com/viipin8/status/2041550574123208798","","23100","","","","",""
"recPgpNUqHkdpJ69H","Rajesh Kumar + Lindy+ Amplification X","Rajesh Kumar","Amplification X","https://x.com/therjrajesh/status/2021431458737553651","","537","","","","",""
"recPgrG7P2s71mwwa","AI agents just grew up.","Dhaval Makwana","Single post X","https://x.com/JaynitMakwana/status/1952422451809542437","https://x.com/JaynitMakwana/status/1952422451809542437","4331","4327","","","",""
"recPhJdG311PRRb2U","Illegal devices to buy.  For educational purposes only:  10 banned gadgets that will shock you: 👇","Rasel Hosen","Thread mention X","https://x.com/details_with_ai/status/1915304001043874156? s=46","https://x.com/details_with_ai/status/1915304199333831022?s=46","376","","","","",""
"recPhUjRyQ1FY8tWq","shiri_shh + Base44+ Amplification X","shiri_shh","Amplification X","https://x.com/shiri_shh/status/2045225784793813284?s=20","","9678","","","","",""
"recPiZbHgld5yPzHZ","10 mega projects of the world","ghotai","Thread mention X","https://x.com/aiwithghotai/status/1866069679304785956?s=46&t=u0Afr1l2k3dDZ6eEFK9L5w","https://x.com/aiwithghotai/status/1866069693754196302?s=46&t=u0Afr1l2k3dDZ6eEFK9L5w","1000","","","","",""
"recPjAsarD6E6LG8J","Brad Gaines + ""YouWare"" + Instagram","Brad Gaines - AI│Websites│Tools","Instagram post","https://www.instagram.com/p/DRzebifjqhw/","","6798","","","","",""
"recPjH3NEvDZjPSAj","Don’t waste time creating presentations manually...","Mujeeb Ahmed","Dedicated thread X","https://x.com/hey_mujeebahmed/status/1884897561045250318","https://x.com/hey_mujeebahmed/status/1884897021628408224","","","","","",""
"recPjf8ZGsmTaRbRW","Carolina Posma + Templafy + Linkedin Post","Carolina Posma","Linkedin Post","https://www.linkedin.com/posts/carolina-posma_ai-for-powerpoint-activity-7436727662204796928-9rQk?utm_source=share&utm_medium=member_desktop&rcm=ACoAABt-IWEBZu6CBIYuWfLlnK1BM5sUxU0hp_c","","1793","","","","",""
"recPl26yYUFQTOST6","Md Santo + Lindy","Md Santo","Amplification X","https://x.com/codeMdSanto/status/1978904957551051200","https://x.com/codeMdSanto/status/1978904957551051200","13600","13600","","","",""
"recPlOLZmEt8JtQ5m","The future isn’t coming, It is already here","Hasan Ubermenscchh","Thread mention X","https://x.com/Ubermenscchh/status/1933761386620072089","https://x.com/Ubermenscchh/status/1933761636344737910","1400","","","","",""
"recPlmBsncS8UnKwm","Don Quijote 𝕏 & IA + Lindy+ Dedicated thread X","Don Quijote 𝕏 & IA","Dedicated thread X","https://x.com/i/status/2022270833603891335","","113400","","","","",""
"recPm728RkwMHlBoF","Ben Pierron + ""YouWare "" + Dedicated thread X","Ben Pierron","Dedicated thread X","https://x.com/Ben_escrito/status/1988625879593824515?s=20","","13400","","","","",""
"recPmN5aQKu9jTS10","Conoce 🖥️ Caesr de ","Matías Schrank","Single post X","https://x.com/MatiasSchrank/status/1973063688840949951","https://x.com/MatiasSchrank/status/1973063688840949951","36300","","","","",""
"recPmUp2gbtJNFtLR","Mohini Shewale + Cube Dev+ Amplification LI","Mohini Shewale","Amplification LI ","exist","","","","","","",""
"recPmm3FRjs2sr463","AI Frontliner + Mocha+ Amplification X","Future Stacked","Amplification X","https://x.com/aifrontliner/status/2020934986900308185","","7097","","","","",""
"recPn3NYyIaJEYAQ7","Adnan M. + Lindy+ Amplification X","Alejo","Amplification X","https://x.com/soy_adnan3/status/2021322450517229841?s=20","","1468","","","","",""
"recPnaYDPFaNgzgQt","Alejo + Gamma+ Single post X","Alejo","Single post X","https://x.com/ecommartinez/status/2025943350936019330","","37000","","","","",""
"recPoAok9BsQjUEnK","Lindi promotion ","Farah","Single post X","https://x.com/farah_tech_ai/status/1928534265374916729","https://x.com/farah_tech_ai/status/1928534265374916729","","","","","",""
"recPpH3oMF10EaPpU","Ronnie Kinsey, MBA | Gamma ","Ronnie Kinsey, MBA","Linkedin Post","https://www.linkedin.com/posts/ronniekinseymba_turn-emails-into-decks-with-claude-gmail-activity-7433135319039782912-ZXto?utm_source=share&utm_medium=member_desktop&rcm=ACoAAB1of5UBHWlqA4zXuprI3GJMwFFWI4qHvAs","","14216","","","","",""
"recPpJ6PJEZqVX1w2","now this is quite an interesting idea","Haider.","Amplification X","https://x.com/slow_developer/status/1973825315047637195","https://x.com/slow_developer/status/1973825315047637195","5036","5036","","","",""
"recPrs2XRfHqzZPB7","I used http://gamma.app and made a complete presentation in just 30 seconds  Once you try it, you’ll never look back:","Abid","Dedicated thread X","https://x.com/helpfulai/status/1862436094694105541","https://x.com/helpfulai/status/1862436094694105541","","","","","",""
"recPs4nB2SEagsE6w","AI Highlight + Rocket.new+ Amplification X","Future Stacked","Amplification X","https://x.com/aihighlight/status/2041626574781382740?s=46","","26000","","","","",""
"recPsfojgQv5TZvgK","Windmill Growth + GrowthX+ Amplification LI","Windmill Growth","Amplification LI ","exits","","","","","","",""
"recPu84qDxn852dPA","Nayeem Sheikh Crunched Amplification X","Nayeem Sheikh","Amplification X","https://x.com/HeyNayeem/status/1980315981877768439","","10500","","","","",""
"recPvhsGdyPGbUr5v","20 Iconic Ads That Shaped Advertising History","Chidanand Tripathi","Thread mention X","https://x.com/thetripathi58/status/1914254845856436725","https://x.com/thetripathi58/status/1914254863313125676","","","","","",""
"recPwNrOILQdIDelm","No Code MBA + Mocha + YouTube (dedicated video) #4","No Code MBA","YouTube (mid-roll ad)","https://youtu.be/J9Qb3RsZ_Hc?si=dxcusL2BPT3x9lwZ","","142","","","","",""
"recPwzBYuMKmb3nhl","Md Santo   Crunched   Amplification X","Md Santo","Amplification X","https://x.com/codeMdSanto/status/1980313907978698981","https://x.com/codeMdSanto/status/1980313907978698981","8406","","","","",""
"recPxiRMyRuA7zk3J","Polanco | IA + Engramme+ Amplification X","Polanco | IA","Amplification X","https://x.com/polanco_ia/status/2042280139170492648","","16000","","","","",""
"recPyolHzFW9KI7dp","How to use AI to earn money from home on autopilot 🏠  Open Thread👇","Bishal Nandi","Dedicated thread X","https://x.com/LearnWithBishal/status/1894770338828836868","https://x.com/LearnWithBishal/status/1894770338828836868","294","","","","",""
"recPyy7RDsEznSIHs","This AI tool changes the way you create presentations.","Manish Kumar Shah","Dedicated thread X","https://x.com/manishkumar_dev/status/1901143195867902123","https://x.com/manishkumar_dev/status/1901143233503392190","","","","","",""
"recPzY9carBaqx54K","🚨BREAKING: Alibaba just quietly launched a new sourcing AI agent.","Hasan Toxr","Dedicated thread X","https://x.com/hasantoxr/status/1952768714690208183","https://x.com/hasantoxr/status/1952768787536855283","22400","994","","","",""
"recPzj2hlLwWzIXOv","Alexander Inspira IA + GoMarble AI+ Amplification X, Amplification LI","Alexander Inspira IA","Amplification X; Amplification LI ","https://x.com/alex_inspira/status/2023787972303397349","","10200","","","","",""
"recQ04A3u6jmFiqeo","Alejandro Martinez | IA + Mocha","Alejandro Martinez | IA","Dedicated thread X","https://x.com/copyelpadrino/status/1980395954235929031","https://x.com/copyelpadrino/status/1980395966420381905","102000","","","","",""
"recQ0yhPPMo34ryqm","I'm obsessed with collecting websites that feel illegal to know.","","Listicle X","https://x.com/socialwithaayan/status/1893892992567783923","https://x.com/socialwithaayan/status/1893893040844218763","","","","","",""
"recQ1ChNVrUaCSWzu","Marco | IA + Base44+ Amplification X","Marco | IA","Amplification X","https://x.com/Marco_Exito/status/2045164826251444553?s=20","","46","","","","",""
"recQ1cwHGRlYxnZEv","Cristina + Templafy + LinkedIn Post","Cristina Grancea","Linkedin Post","https://www.linkedin.com/posts/cristinagrancea_templafy-activity-7444786571511263232-ynYo?utm_source=share&utm_medium=member_desktop&rcm=ACoAACgfJvUB__HsLa4r1sksJXFAcj57m3RCCSQ","","2984","","","","",""
"recQ4cQzsArfrsiWF","3rd thread NOV","Mujeeb Ahmed","Dedicated thread X","https://x.com/hey_mujeebahmed/status/1861713852494213453","https://x.com/hey_mujeebahmed/status/1861713852494213453","63500","","","","",""
